"pharm_class","pharm_subclass","gpi_group","gpi_class","gpi_subclass","ingredient_rxcui_name"
"Antiviral","Influenza Agents","12","50","40","oseltamivir"
"Antiviral","Influenza Agents","12","50","40","peramivir"
"Antiviral","Influenza Agents","12","50","00","rimantadine"
"Antiviral","Influenza Agents","12","50","40","zanamivir"
"Antiviral","Misc. Antivirals","12","70","00","No ingredient mapped"
"Antiviral","Misc. Antivirals","12","70","00","remdesivir"
"Antiviral","Respiratory Syncytial Virus (RSV) Agents",,,,"No ingredient mapped"
"Antiviral","Respiratory Syncytial Virus (RSV) Agents","12","60","40","ribavirin"
"Antiviral",,,,,"No ingredient mapped"
"Assorted Classes","Chelating Agents","99","20","00","edetate"
"Assorted Classes","Chelating Agents","99","20","00","edetic acid"
"Assorted Classes","Chelating Agents","99","20","00","penicillamine"
"Assorted Classes","Chelating Agents","99","20","00","trientine"
"Assorted Classes","Enzymes","99","35","00","bromelains"
"Assorted Classes","Enzymes","99","35","00","Carica papaya preparation"
"Assorted Classes","Enzymes","99","35","00","Carica papaya whole extract"
"Assorted Classes","Enzymes","99","35","00","collagenase Clostridium histolyticum"
"Assorted Classes","Enzymes","99","35","00","hyaluronidase"
"Assorted Classes","Enzymes",,,,"No ingredient mapped"
"Assorted Classes","Enzymes","99","35","00","papaya extract"
"Assorted Classes","Enzymes","99","35","00","papaya juice"
"Assorted Classes","Enzymes","99","35","00","stem bromelain"
"Assorted Classes","Homeopathic Products","99","87","00","Arnica cordifolia whole extract"
"Assorted Classes","Homeopathic Products","99","87","00","Arnica extract"
"Assorted Classes","Homeopathic Products","99","87","00","Arnica flowers extract"
"Assorted Classes","Homeopathic Products","99","87","00","Arnica montana flower extract"
"Assorted Classes","Homeopathic Products","99","87","00","Arnica montana root extract"
"Assorted Classes","Homeopathic Products","99","87","00","No ingredient mapped"
"Assorted Classes","Immunomodulators","99","39","40","lenalidomide"
"Assorted Classes","Immunomodulators","99","39","85","No ingredient mapped"
"Assorted Classes","Immunomodulators",,,,"No ingredient mapped"
"Assorted Classes","Immunomodulators","99","39","20","thalidomide"
"Assorted Classes","Immunosuppressive Agents","99","40","60","azathioprine"
"Assorted Classes","Immunosuppressive Agents","99","40","50","basiliximab"
"Assorted Classes","Immunosuppressive Agents","99","40","80","belatacept"
"Assorted Classes","Immunosuppressive Agents","99","40","20","cyclosporine"
"Assorted Classes","Immunosuppressive Agents","99","40","50","daclizumab"
"Assorted Classes","Immunosuppressive Agents","99","40","40","everolimus"
"Assorted Classes","Immunosuppressive Agents","99","40","50","inebilizumab"
"Assorted Classes","Immunosuppressive Agents","99","40","25","lymphocyte immune globulin, anti-thymocyte globulin"
"Assorted Classes","Immunosuppressive Agents","99","40","50","muromonab-CD3"
"Assorted Classes","Immunosuppressive Agents","99","40","30","mycophenolate"
"Assorted Classes","Immunosuppressive Agents","99","40","30","mycophenolate mofetil"
"Assorted Classes","Immunosuppressive Agents","99","40","30","mycophenolic acid"
"Assorted Classes","Immunosuppressive Agents","99","40","30","No ingredient mapped"
"Assorted Classes","Immunosuppressive Agents","99","40","40","No ingredient mapped"
"Assorted Classes","Immunosuppressive Agents","99","40","60","No ingredient mapped"
"Assorted Classes","Immunosuppressive Agents","99","99","10","No ingredient mapped"
"Assorted Classes","Immunosuppressive Agents","AS","TO","PC","No ingredient mapped"
"Assorted Classes","Immunosuppressive Agents",,,,"No ingredient mapped"
"Assorted Classes","Immunosuppressive Agents","99","40","40","sirolimus"
"Assorted Classes","Immunosuppressive Agents","99","40","40","tacrolimus"
"Assorted Classes","Irrigation Solutions","99","75","00","calcium chloride"
"Assorted Classes","Irrigation Solutions","99","75","00","lactate"
"Assorted Classes","Irrigation Solutions","99","75","00","No ingredient mapped"
"Assorted Classes","Irrigation Solutions","99","75","00","potassium chloride"
"Assorted Classes","Irrigation Solutions","99","75","00","sodium chloride"
"Assorted Classes","Irrigation Solutions","99","75","00","water"
"Assorted Classes","Lymphatic Agents","99","47","30","siltuximab"
"Assorted Classes","Miscellaneous Therapeutic Classes","99","00","00","ammonia"
"Assorted Classes","Miscellaneous Therapeutic Classes","99","00","00","chlorophyll"
"Assorted Classes","Miscellaneous Therapeutic Classes","99","00","00","gelatin"
"Assorted Classes","Misc Natural Products","99","85","00","calcium pyruvate"
"Assorted Classes","Misc Natural Products","99","85","00","Chlorella emersonii extract"
"Assorted Classes","Misc Natural Products","99","85","00","Chlorella minutissima extract"
"Assorted Classes","Misc Natural Products","99","85","00","Chlorella pyrenoidosa extract"
"Assorted Classes","Misc Natural Products","99","85","00","Chlorella vulgaris extract"
"Assorted Classes","Misc Natural Products","99","85","00","chondroitin sulfates"
"Assorted Classes","Misc Natural Products","99","85","00","glucosamine"
"Assorted Classes","Misc Natural Products","99","85","00","grape seed extract"
"Assorted Classes","Misc Natural Products","99","85","00","green tea extract"
"Assorted Classes","Misc Natural Products","99","85","00","methenamine"
"Assorted Classes","Misc Natural Products","99","85","00","methylsulfonylmethane"
"Assorted Classes","Misc Natural Products","99","85","00","No ingredient mapped"
"Assorted Classes","Misc Natural Products","99","85","00","oat bran"
"Assorted Classes","Misc Natural Products","99","85","00","progesterone"
"Assorted Classes","Misc Natural Products","99","85","00","salicylic acid"
"Assorted Classes","Misc Natural Products","99","85","00","saw palmetto extract"
"Assorted Classes","Misc Natural Products","99","85","00","turmeric extract"
"Assorted Classes","Misc Natural Products","99","85","00","white willow pollen extract"
"Assorted Classes","Organ Preservation Solutions","99","80","00","No ingredient mapped"
"Assorted Classes","Peritoneal Dialysis Solutions","99","70","00","calcium chloride"
"Assorted Classes","Peritoneal Dialysis Solutions","99","70","00","glucose"
"Assorted Classes","Peritoneal Dialysis Solutions","99","70","00","icodextrin"
"Assorted Classes","Peritoneal Dialysis Solutions","99","70","00","lactate"
"Assorted Classes","Peritoneal Dialysis Solutions","99","70","00","magnesium chloride"
"Assorted Classes","Peritoneal Dialysis Solutions","99","70","00","No ingredient mapped"
"Assorted Classes","Peritoneal Dialysis Solutions",,,,"No ingredient mapped"
"Assorted Classes","Peritoneal Dialysis Solutions","99","70","00","sodium chloride"
"Assorted Classes","Potassium Removing Agents","99","45","00","No ingredient mapped"
"Assorted Classes","Potassium Removing Agents","99","45","00","patiromer"
"Assorted Classes","Potassium Removing Agents","99","45","00","sodium polystyrene sulfonate"
"Assorted Classes","Potassium Removing Agents","99","45","00","sodium zirconium cyclosilicate"
"Assorted Classes","Prostaglandins","99","50","00","alprostadil"
"Assorted Classes","Sclerosing Agents","99","65","00","polidocanol"
"Assorted Classes","Sclerosing Agents","99","65","00","sodium morrhuate"
"Assorted Classes","Sclerosing Agents","99","65","00","sodium tetradecyl sulfate"
"Assorted Classes","Systemic Lupus Erythematosus Agents","99","42","20","belimumab"
"Assorted Classes","Systemic Lupus Erythematosus Agents","99","42","70","No ingredient mapped"
"Assorted Classes",,,,,"No ingredient mapped"
"Beta blockers","Alpha-Beta Blockers","33","30","00","carvedilol"
"Beta blockers","Alpha-Beta Blockers","33","30","00","labetalol"
"Beta blockers","Alpha-Beta Blockers","33","30","00","No ingredient mapped"
"Beta blockers","Alpha-Beta Blockers",,,,"No ingredient mapped"
"Beta blockers","Beta Blockers Cardio-Selective","33","20","00","acebutolol"
"Beta blockers","Beta Blockers Cardio-Selective","33","20","00","atenolol"
"Beta blockers","Beta Blockers Cardio-Selective","33","20","00","betaxolol"
"Beta blockers","Beta Blockers Cardio-Selective","33","20","00","bisoprolol"
"Beta blockers","Beta Blockers Cardio-Selective","33","20","00","esmolol"
"Beta blockers","Beta Blockers Cardio-Selective","33","20","00","metoprolol"
"Beta blockers","Beta Blockers Cardio-Selective","33","20","00","nebivolol"
"Beta blockers","Beta Blockers Cardio-Selective","33","20","00","No ingredient mapped"
"Beta blockers","Beta Blockers Cardio-Selective",,,,"No ingredient mapped"
"Beta blockers","Beta Blockers Non-Selective","33","10","00","nadolol"
"Beta blockers","Beta Blockers Non-Selective","33","10","00","No ingredient mapped"
"Beta blockers","Beta Blockers Non-Selective",,,,"No ingredient mapped"
"Beta blockers","Beta Blockers Non-Selective","33","10","00","penbutolol"
"Beta blockers","Beta Blockers Non-Selective","33","10","00","pindolol"
"Beta blockers","Beta Blockers Non-Selective","33","10","00","propranolol"
"Beta blockers","Beta Blockers Non-Selective","33","10","00","sotalol"
"Beta blockers","Beta Blockers Non-Selective","33","10","00","timolol"
"Biologicals misc","Allergenic Extracts","20","10","99","American house dust mite allergenic extract"
"Biologicals misc","Allergenic Extracts","20","10","99","European house dust mite allergenic extract"
"Calcium blockers","Calcium Channel Blockers","34","00","00","amlodipine"
"Calcium blockers","Calcium Channel Blockers","34","00","00","clevidipine"
"Calcium blockers","Calcium Channel Blockers","34","00","00","diltiazem"
"Calcium blockers","Calcium Channel Blockers","34","00","00","felodipine"
"Calcium blockers","Calcium Channel Blockers","34","00","00","isradipine"
"Calcium blockers","Calcium Channel Blockers","34","00","00","nicardipine"
"Calcium blockers","Calcium Channel Blockers","34","00","00","nifedipine"
"Calcium blockers","Calcium Channel Blockers","34","00","00","nimodipine"
"Calcium blockers","Calcium Channel Blockers","34","00","00","nisoldipine"
"Calcium blockers","Calcium Channel Blockers","34","00","00","No ingredient mapped"
"Calcium blockers","Calcium Channel Blockers",,,,"No ingredient mapped"
"Calcium blockers","Calcium Channel Blockers","34","00","00","verapamil"
"Cardiotonics","Cardiac Glycosides","31","20","00","digoxin"
"Cardiotonics","Cardiac Glycosides","31","20","00","No ingredient mapped"
"Cardiotonics","Cardiac Glycosides","FA","ST","00","No ingredient mapped"
"Cardiotonics","Inotropes","31","35","00","dobutamine"
"Cardiotonics","Inotropes","31","35","00","dopamine"
"Cardiotonics","Inotropes","31","35","00","milrinone"
"Cardiotonics","Phosphodiesterase Inhibitors","31","10","00","milrinone"
"Cardiovascular","Cardioplegic Solutions","40","20","00","No ingredient mapped"
"Cardiovascular","Cardiovascular Agents Misc. - Combinations","40","99","25","amlodipine"
"Cardiovascular","Cardiovascular Agents Misc. - Combinations","40","99","25","atorvastatin"
"Cardiovascular","Cardiovascular Agents Misc. - Combinations","40","99","50","hydralazine"
"Cardiovascular","Cardiovascular Agents Misc. - Combinations","40","99","50","isosorbide dinitrate"
"Cardiovascular","Cardiovascular Agents Misc. - Combinations","40","99","20","sacubitril"
"Cardiovascular","Cardiovascular Agents Misc. - Combinations","40","99","20","valsartan"
"Cardiovascular","Impotence Agents","40","30","30","alprostadil"
"Cardiovascular","Impotence Agents","40","30","40","sildenafil"
"Cardiovascular","Impotence Agents",,,,"sildenafil"
"Cardiovascular","Impotence Agents","40","30","40","tadalafil"
"Cardiovascular","Peripheral Vasodilators","40","10","00","inositol"
"Cardiovascular","Peripheral Vasodilators","40","10","00","papaverine"
"Cardiovascular","Prostaglandin Vasodilators","40","17","00","epoprostenol"
"Cardiovascular","Prostaglandin Vasodilators","40","17","00","iloprost"
"Cardiovascular","Prostaglandin Vasodilators","TD","EH","F3","No ingredient mapped"
"Cardiovascular","Prostaglandin Vasodilators","40","17","00","treprostinil"
"Cardiovascular","Pulmonary Hypertension - Endothelin Receptor Antagonists","40","16","00","ambrisentan"
"Cardiovascular","Pulmonary Hypertension - Endothelin Receptor Antagonists","40","16","00","bosentan"
"Cardiovascular","Pulmonary Hypertension - Endothelin Receptor Antagonists","40","16","00","macitentan"
"Cardiovascular","Pulmonary Hypertension - Endothelin Receptor Antagonists",,,,"No ingredient mapped"
"Cardiovascular","Pulmonary Hypertension - Phosphodiesterase Inhibitors","40","14","30","sildenafil"
"Cardiovascular","Pulmonary Hypertension - Phosphodiesterase Inhibitors","40","14","30","tadalafil"
"Cardiovascular","Pulmonary Hypertension - Prostacyclin Receptor Agonist","40","12","00","selexipag"
"Cardiovascular","Pulmonary Hypertension - Sol Guanylate Cyclase Stimulator","40","13","40","riociguat"
"Cardiovascular","Septal Agents","40","50","10","ethanol"
"Cardiovascular","Sinus Node Inhibitors","40","70","00","ivabradine"
"Cardiovascular","Sinus Node Inhibitors","40","70","00","No ingredient mapped"
"Cardiovascular","Transthyretin Stabilizers","40","55","00","tafamidis"
"Cardiovascular","Vasoactive Natriuretic Peptides","40","18","00","nesiritide"
"Cardiovascular","Vasoactive Soluble Guanylate Cyclase Stimulator (sGC)","40","90","00","vericiguat"
"Cephalosporins","Aminopenicillins",,,,"No ingredient mapped"
"Cephalosporins","Cephalosporin Combinations","02","99","00","avibactam"
"Cephalosporins","Cephalosporin Combinations","02","99","00","ceftazidime"
"Cephalosporins","Cephalosporin Combinations","02","99","00","ceftolozane"
"Cephalosporins","Cephalosporin Combinations","02","99","00","No ingredient mapped"
"Cephalosporins","Cephalosporin Combinations","02","99","00","tazobactam"
"Cephalosporins","Cephalosporins - 1st Generation","02","10","00","cefadroxil"
"Cephalosporins","Cephalosporins - 1st Generation","02","10","00","cefazolin"
"Cephalosporins","Cephalosporins - 1st Generation",,,,"cefazolin"
"Cephalosporins","Cephalosporins - 1st Generation","02","10","00","cephalexin"
"Cephalosporins","Cephalosporins - 1st Generation","02","10","00","No ingredient mapped"
"Cephalosporins","Cephalosporins - 1st Generation",,,,"No ingredient mapped"
"Cephalosporins","Cephalosporins - 2nd Generation","02","20","00","cefaclor"
"Cephalosporins","Cephalosporins - 2nd Generation","02","20","00","cefotetan"
"Cephalosporins","Cephalosporins - 2nd Generation","02","20","00","cefoxitin"
"Cephalosporins","Cephalosporins - 2nd Generation","02","20","00","cefprozil"
"Cephalosporins","Cephalosporins - 2nd Generation","02","20","00","cefuroxime"
"Cephalosporins","Cephalosporins - 2nd Generation",,,,"cefuroxime"
"Cephalosporins","Cephalosporins - 2nd Generation","02","20","00","No ingredient mapped"
"Cephalosporins","Cephalosporins - 2nd Generation",,,,"No ingredient mapped"
"Cephalosporins","Cephalosporins - 3rd Generation","02","30","00","cefdinir"
"Cephalosporins","Cephalosporins - 3rd Generation","02","30","00","cefixime"
"Cephalosporins","Cephalosporins - 3rd Generation","02","30","00","cefotaxime"
"Cephalosporins","Cephalosporins - 3rd Generation","02","30","00","cefpodoxime"
"Cephalosporins","Cephalosporins - 3rd Generation","02","30","00","ceftazidime"
"Cephalosporins","Cephalosporins - 3rd Generation","02","30","00","ceftizoxime"
"Cephalosporins","Cephalosporins - 3rd Generation","02","30","00","ceftriaxone"
"Cephalosporins","Cephalosporins - 3rd Generation","02","30","00","No ingredient mapped"
"Cephalosporins","Cephalosporins - 3rd Generation",,,,"No ingredient mapped"
"Cephalosporins","Cephalosporins - 4th Generation","02","40","00","cefepime"
"Cephalosporins","Cephalosporins - 4th Generation","02","40","00","No ingredient mapped"
"Cephalosporins","Cephalosporins - 5th Generation","02","50","00","ceftaroline fosamil"
"Cephalosporins","Cephalosporins - Siderophores","02","80","00","cefiderocol"
"Cephalosporins",,,,,"cefazolin"
"Chemicals","Acids, Bases, & Buffers","96","10","10","acetic acid"
"Chemicals","Acids, Bases, & Buffers","96","10","10","hydrochloric acid"
"Chemicals","Acids, Bases, & Buffers","96","10","10","No ingredient mapped"
"Chemicals","Acids, Bases, & Buffers",,,,"No ingredient mapped"
"Chemicals","Alternative Medicine - C's",,,,"No ingredient mapped"
"Chemicals","Bulk Chemicals","96","90","00","iron-dextran complex"
"Chemicals","Bulk Chemicals","96","90","00","No ingredient mapped"
"Chemicals","Bulk Chemicals - A's","96","42","46","acetylcarnitine"
"Chemicals","Bulk Chemicals - A's","96","42","64","Aloe vera preparation"
"Chemicals","Bulk Chemicals - A's","96","42","64","Aloe vera whole extract"
"Chemicals","Bulk Chemicals - A's","96","42","76","arginine"
"Chemicals","Bulk Chemicals - A's","96","42","78","ascorbic acid"
"Chemicals","Bulk Chemicals - A's","96","42","76","No ingredient mapped"
"Chemicals","Bulk Chemicals - A's","96","42","64","thioctate"
"Chemicals","Bulk Chemicals - B's","96","44","42","basil oil"
"Chemicals","Bulk Chemicals - B's","96","44","50","betahistine"
"Chemicals","Bulk Chemicals - B's","96","44","50","beta sitosterol"
"Chemicals","Bulk Chemicals - B's","96","44","50","bethanechol"
"Chemicals","Bulk Chemicals - B's","96","44","64","black cohosh root extract"
